#ncbi_taxid	cluster_id	cluster_size	best_described_by
4932	CL:4462	43	TCA cycle, and Alanine metabolism
4932	CL:4464	28	Citrate cycle (TCA cycle), and Alanine metabolism
4932	CL:4465	21	TCA cycle
4932	CL:4467	8	Malate dehydrogenase, type 1, and Aspartate biosynthesis
4932	CL:4487	10	pyruvate dehydrogenase complex, and Glutamate degradation III
4932	CL:4489	5	pyruvate dehydrogenase complex
4932	CL:45	6348	biological_process
4932	CL:4507	5	isocitrate metabolic process
4932	CL:4526	11	mixed, incl. Glyoxylate bypass, and carnitine metabolic process
4932	CL:4529	5	Glyoxylate bypass, and Fructose-1,6-bisphosphatase
4932	CL:454	8	mixed, incl. Ribosomal protein S30, and Ribosomal protein S13
4932	CL:4553	19	Arginine and proline metabolism, and Nitrogen metabolism
4932	CL:4555	10	Nitrogen metabolism, and Glutamate degradation I
4932	CL:4557	5	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor
4932	CL:4578	6	proline metabolic process
4932	CL:4599	10	glycerol metabolic process
4932	CL:4601	5	Glycerol metabolism
4932	CL:4625	77	mixed, incl. Starch and sucrose metabolism, and 6-phosphofructo-2-kinase
4932	CL:4626	65	mixed, incl. Starch and sucrose metabolism, and 6-phosphofructo-2-kinase
4932	CL:4628	57	mixed, incl. Starch and sucrose metabolism, and peptidase inhibitor activity
4932	CL:4630	25	mixed, incl. peptidase inhibitor activity, and RNA 7-methylguanosine cap binding
4932	CL:4632	18	mixed, incl. RNA 7-methylguanosine cap binding, and Nicotinamide salvaging
4932	CL:4635	8	mixed, incl. Heat shock protein 9/12, and Putative stress-responsive protein
4932	CL:4656	6	mixed, incl. RNA 7-methylguanosine cap binding, and Ribonuclease T2-like
4932	CL:4686	28	Starch and sucrose metabolism, and Zinc-finger double domain
4932	CL:4687	19	Trehalose anabolism, and Glycogen biosynthesis
4932	CL:4688	12	Glycogen metabolism
4932	CL:469	13	mixed, incl. Zinc-binding ribosomal protein, and Ribosomal L39 protein
4932	CL:4690	5	Glycogen breakdown (glycogenolysis), and 1,4-alpha-glucan-branching enzyme
4932	CL:4702	5	Glycerol teichoic acid biosynthesis
4932	CL:471	5	Ribosomal protein L37e, and Ribosomal protein L44e
4932	CL:4712	5	Glycosyltransferase family 20
4932	CL:4725	6	mixed, incl. Zinc-finger double domain, and negative regulation of glycogen catabolic process
4932	CL:4756	11	mixed, incl. SUR7/PalI family, and Protease A inhibitor IA3
4932	CL:4758	5	10TM putative phosphate transporter, extracellular tail, and SUR7/PalI family
4932	CL:4781	13	Galactose metabolism, and UDP-N-acetylglucosamine metabolic process
4932	CL:4783	5	Galactose metabolism
4932	CL:4795	6	UDP-N-acetylglucosamine metabolic process
4932	CL:4811	195	cellular amino acid biosynthetic process, and nucleoside monophosphate metabolic process
4932	CL:4812	190	cellular amino acid biosynthetic process, and nucleoside monophosphate metabolic process
4932	CL:4813	139	cellular amino acid biosynthetic process, and one-carbon metabolic process
4932	CL:4814	101	cellular amino acid biosynthetic process, and de novo IMP biosynthetic process
4932	CL:4815	83	Amino-acid biosynthesis, and de novo IMP biosynthetic process
4932	CL:4816	60	Amino-acid biosynthesis, and de novo IMP biosynthetic process
4932	CL:4817	47	Amino-acid biosynthesis, and de novo IMP biosynthetic process
4932	CL:4818	41	mixed, incl. branched-chain amino acid biosynthetic process, and de novo IMP biosynthetic process
4932	CL:4819	21	Branched-chain amino acid biosynthesis, and threonine metabolic process
4932	CL:4820	13	Branched-chain amino acid biosynthesis
4932	CL:4822	5	Isoleucine biosynthesis
4932	CL:4846	5	Threonine biosynthesis
4932	CL:4860	20	de novo IMP biosynthetic process, and Histidine biosynthesis
4932	CL:4862	11	Histidine biosynthesis, and Tryptophan biosynthesis
4932	CL:4864	5	Histidine biosynthesis
4932	CL:4885	5	de novo IMP biosynthetic process
4932	CL:4899	6	Serine biosynthesis, and Aluminium induced protein 
4932	CL:49	6343	biological_process
4932	CL:4911	10	chorismate metabolic process, and ADC synthase
4932	CL:4913	5	L-phenylalanine biosynthetic process, and Chorismate synthase
4932	CL:4935	23	lysine biosynthetic process, and arginine biosynthetic process
4932	CL:4937	10	arginine biosynthetic process
4932	CL:4939	5	Glutamate degradation VIII
4932	CL:4963	7	Lysine biosynthesis
4932	CL:498	6	mixed, incl. Peptide chain elongation, and Translationally controlled tumour protein
4932	CL:4981	17	one-carbon metabolic process
4932	CL:4982	10	one-carbon metabolic process
4932	CL:4984	5	Glycine degradation, and methylenetetrahydrofolate dehydrogenase (NAD+) activity
4932	CL:5001	7	folic acid-containing compound biosynthetic process
4932	CL:5015	38	sulfur amino acid metabolic process, and glutathione catabolic process
4932	CL:5016	30	Methionine biosynthesis, and Methionine degradation
4932	CL:5019	12	homocysteine metabolic process, and Methionine degradation
4932	CL:5021	5	Homocysteine and cysteine interconversion
4932	CL:5033	5	S-adenosylmethionine metabolic process
4932	CL:5048	14	Cysteine biosynthesis, and siroheme metabolic process
4932	CL:5051	5	Sulfate assimilation pathway II
4932	CL:5066	5	Cbf1-Met4-Met28 complex, and regulation of sulfur amino acid metabolic process
4932	CL:5076	5	Glutathione synthesis and recycling
4932	CL:5090	51	nucleoside monophosphate metabolic process, and L-methionine salvage from methylthioadenosine
4932	CL:5091	37	nucleoside monophosphate metabolic process, and pyrimidine nucleoside triphosphate metabolic process
4932	CL:5092	25	Metabolism of nucleotides, and purine nucleotide salvage
4932	CL:5094	13	AMP metabolic process, and nucleoside monophosphate phosphorylation
4932	CL:5097	6	AMP metabolic process
4932	CL:512	15	cytosolic small ribosomal subunit
4932	CL:5127	6	GMP biosynthesis, and CTP synthase
4932	CL:5141	12	Pyrimidine biosynthesis, and CTP salvage
4932	CL:5144	5	de novo UMP biosynthetic process
4932	CL:5164	14	mixed, incl. Polyamine biosynthesis, and Methionine salvage pathway
4932	CL:5165	8	Polyamine biosynthesis, and Hypusine synthesis from eIF5A-lysine
4932	CL:5181	5	Methionine salvage pathway
4932	CL:5191	5	ATP adenylyltransferase, and FHIT family
4932	CL:5200	30	NAD biosynthetic process, and NUDIX domain
4932	CL:5202	22	NAD biosynthetic process, and Nicotinate and nicotinamide metabolism
4932	CL:5204	11	NAD biosynthetic process
4932	CL:5207	5	NAD biosynthesis, and Nicotinate phosphoribosyltransferase-like, C-terminal
4932	CL:5231	6	kynurenine metabolic process
4932	CL:5248	6	NUDIX domain
4932	CL:5259	43	mixed, incl. Panothenate and coenzyme A biosynthesis, and Riboflavin, FMN, and FAD biosynthesis
4932	CL:5260	32	mixed, incl. Panothenate and coenzyme A biosynthesis, and Riboflavin, FMN, and FAD biosynthesis
4932	CL:5261	20	Riboflavin, FMN, and FAD biosynthesis, and NAD(P)H dehydrogenase (quinone) activity
4932	CL:5262	14	Riboflavin, FMN, and FAD biosynthesis, and Electron transfer flavoprotein domain
4932	CL:5265	5	Riboflavin biosynthesis
4932	CL:5276	7	mixed, incl. Electron transfer flavoprotein domain, and Vitamin B2 (riboflavin) metabolism
4932	CL:5289	6	NAD(P)H dehydrogenase (quinone) activity, and ICln/Lot5
4932	CL:5300	12	Panothenate and coenzyme A biosynthesis
4932	CL:5302	6	CoA-synthesizing protein complex
4932	CL:5323	11	mixed, incl. Biotin metabolism, and biotin transport
4932	CL:5327	5	Biotin biosynthesis, and biotin transport
4932	CL:5345	42	mixed, incl. thiamine biosynthetic process, and vitamin B6 metabolic process
4932	CL:5346	34	thiamine biosynthetic process, and vitamin B6 metabolic process
4932	CL:5348	13	pyridoxine metabolic process, and Ribose-phosphate pyrophosphokinase
4932	CL:5349	7	Ribose-phosphate pyrophosphokinase, and D-ribose metabolic process
4932	CL:5362	6	amine-lyase activity
4932	CL:5380	17	Thiamine biosynthesis, and regulation of vitamin metabolic process
4932	CL:5383	11	thiamine diphosphate metabolic process, and Thi4 family
4932	CL:5388	6	thiamine diphosphate metabolic process
4932	CL:54	6338	biological_process
4932	CL:541	5	eukaryotic translation elongation factor 1 complex
4932	CL:5415	5	uncharacterized
4932	CL:5428	443	mitochondrial envelope, and inorganic ion homeostasis
4932	CL:5429	292	mitochondrial inner membrane, and regulation of pH
4932	CL:5430	271	mitochondrial inner membrane, and regulation of pH
4932	CL:5431	220	mitochondrial inner membrane, and regulation of pH
4932	CL:5432	190	inner mitochondrial membrane protein complex, and mitochondrion organization
4932	CL:5434	139	Mitochondrion inner membrane, and outer mitochondrial membrane protein complex
4932	CL:5435	72	protein localization to mitochondrion, and cristae formation
4932	CL:5436	66	protein localization to mitochondrion, and MICOS complex
4932	CL:5437	47	mitochondrial membrane organization, and TIM23 mitochondrial import inner membrane translocase complex
4932	CL:5438	40	protein targeting to mitochondrion, and MICOS complex
4932	CL:5439	21	outer mitochondrial membrane protein complex, and MICOS complex
4932	CL:5440	15	outer mitochondrial membrane protein complex
4932	CL:5441	10	mitochondrial outer membrane translocase complex, and SAM complex
4932	CL:5443	5	mitochondrial outer membrane translocase complex
4932	CL:5460	5	ERMES complex
4932	CL:5469	6	MICOS complex
4932	CL:5481	17	TIM23 mitochondrial import inner membrane translocase complex, and TIM22 mitochondrial import inner membrane insertion complex
4932	CL:5486	6	TIM23 mitochondrial import inner membrane translocase complex
4932	CL:5502	5	TIM22 mitochondrial import inner membrane insertion complex
4932	CL:5517	7	mixed, incl. Prohibitin, and DNA transport
4932	CL:5530	19	mixed, incl. protein insertion into membrane from inner side, and Peptidase M41
4932	CL:5532	7	protein insertion into membrane from inner side, and Cox20
4932	CL:5552	8	mixed, incl. m-AAA complex, and ATP-dependent peptidase activity
4932	CL:5568	5	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release, and Yeast mitochondrial distribution and morphology (MDM) proteins 
4932	CL:5578	67	oxidative phosphorylation, and mitochondrial intermembrane space
4932	CL:5579	45	oxidative phosphorylation, and NADH dehydrogenase activity
4932	CL:5580	33	cytochrome complex, and Cytochrome c
4932	CL:5583	27	cytochrome complex
4932	CL:5587	13	respiratory chain complex IV, and Cytochrome b-c1 complex subunit 10, fungi
4932	CL:5589	8	respiratory chain complex IV
4932	CL:5617	10	mitochondrial electron transport, ubiquinol to cytochrome c
4932	CL:5619	5	mitochondrial electron transport, ubiquinol to cytochrome c
4932	CL:563	24	preribosome, large subunit precursor, and mature ribosome assembly
4932	CL:5645	12	fumarate reductase complex, and respiratory chain complex II assembly
4932	CL:5648	5	fumarate reductase complex
4932	CL:566	18	preribosome, large subunit precursor
4932	CL:5668	22	mixed, incl. respiratory chain complex IV assembly, and CHCH domain
4932	CL:5669	13	mixed, incl. mitochondrial intermembrane space protein transporter complex, and copper chaperone activity
4932	CL:5672	7	mitochondrial intermembrane space protein transporter complex, and thiol oxidase activity
4932	CL:568	13	mixed, incl. 5S rRNA binding, and Circularly permuted (CP)-type guanine nucleotide-binding (G) domain
4932	CL:5696	6	SCO1/SenC, and heme a metabolic process
4932	CL:570	8	mixed, incl. eIF-6 family, and NGP1NT (NUC091) domain
4932	CL:5716	48	proton-transporting two-sector ATPase complex, and proton-transporting V-type ATPase complex assembly
4932	CL:5718	43	Hydrogen ion transport, and tRNA Aminoacylation
4932	CL:5720	32	proton-transporting two-sector ATPase complex
4932	CL:5721	17	proton-transporting ATP synthase complex
4932	CL:5723	12	proton-transporting ATP synthase complex
4932	CL:5724	6	Cristae formation
4932	CL:5735	6	CF(0)
4932	CL:5754	15	proton-transporting V-type ATPase complex
4932	CL:5757	10	Insulin receptor recycling
4932	CL:5791	5	tRNA Aminoacylation, and P-type ATPase, subfamily IIIA
4932	CL:5811	30	mixed, incl. quinone metabolic process, and Hypoxia induced protein, domain
4932	CL:5812	18	mixed, incl. Hypoxia induced protein, domain, and Altered inheritance of mitochondria protein 11
4932	CL:5814	5	mixed, incl. Mitochondrial peculiar membrane protein 1, and cytoplasmic side of mitochondrial outer membrane
4932	CL:5831	7	mixed, incl. Hypoxia induced protein, domain, and Respiratory complex factor Rcf3
4932	CL:5848	11	Ubiquinone biosynthesis
4932	CL:5852	6	Ubiquinone biosynthesis
4932	CL:5870	51	mixed, incl. regulation of mitochondrial gene expression, and Group I intron splicing
4932	CL:5871	38	mixed, incl. positive regulation of mitochondrial translation, and cytochrome complex assembly
4932	CL:5872	20	mixed, incl. positive regulation of mitochondrial translation, and mitochondrial translational initiation
4932	CL:5875	13	positive regulation of mitochondrial translation, and mitochondrial translational initiation
4932	CL:5877	6	positive regulation of mitochondrial translation
4932	CL:5891	5	mixed, incl. Formyl transferase, C-terminal, and Translation initiation factor IF-2, N-terminal
4932	CL:59	6333	biological_process
4932	CL:5911	18	cytochrome complex assembly, and Cyclic phosphodiesterase
4932	CL:5913	10	respiratory chain complex III assembly, and mitochondrial mRNA catabolic process
4932	CL:5914	5	respiratory chain complex III assembly
4932	CL:5923	5	mixed, incl. mitochondrial mRNA catabolic process, and Cytochrome B pre-mRNA-processing protein 2
4932	CL:5937	5	mixed, incl. Cyclic phosphodiesterase, and Phosphotransferase KptA/Tpt1
4932	CL:5946	13	Group I intron splicing, and mitochondrial DNA-directed RNA polymerase complex
4932	CL:5948	5	Homing endonuclease, LAGLIDADG
4932	CL:5960	6	mitochondrial transcription, and mitochondrial degradosome
4932	CL:5971	21	mixed, incl. regulation of mitochondrial translation, and Mitochondrial protein Pet20
4932	CL:5972	16	mixed, incl. regulation of mitochondrial translation, and Mitochondrial protein Pet20
4932	CL:5973	11	mixed, incl. negative regulation of mitochondrial translation, and Glutaredoxin-like
4932	CL:5974	6	mixed, incl. negative regulation of mitochondrial translation, and Elongation factor 4
4932	CL:5985	5	mixed, incl. Glutaredoxin-like, and Mitochondrial biogenesis AIM24
4932	CL:5994	5	Mitochondrial protein Pet20, and Mitochondrial glycoprotein
4932	CL:6	6388	biological_process
4932	CL:6003	5	mixed, incl. Tma16 superfamily, and Domain of unknown function DUF1713
4932	CL:6012	151	mixed, incl. transition metal ion homeostasis, and antioxidant activity
4932	CL:6013	137	mixed, incl. transition metal ion homeostasis, and antioxidant activity
4932	CL:6014	90	mixed, incl. iron-sulfur cluster assembly, and antioxidant activity
4932	CL:6015	57	mixed, incl. iron-sulfur cluster assembly, and heme metabolic process
4932	CL:6016	41	mixed, incl. iron-sulfur cluster assembly, and Lipoic acid metabolism
4932	CL:6018	30	iron-sulfur cluster assembly, and Transcription factor AFT
4932	CL:6019	25	iron-sulfur cluster assembly
4932	CL:6020	14	iron-sulfur cluster assembly
4932	CL:6022	8	Mitochondrial iron-sulfur cluster biogenesis, and NFU1-like
4932	CL:6047	11	iron-sulfur cluster assembly, and Essential protein Yae1, N terminal
4932	CL:6050	5	ATPase MipZ, and regulation of response to oxidative stress
4932	CL:6068	5	Transcription factor AFT, and negative regulation of transcription regulatory region DNA binding
4932	CL:6082	8	proton-transporting ATP synthase complex assembly, and Complex1_LYR-like
4932	CL:6098	13	protoporphyrinogen IX metabolic process, and oligopeptide export from mitochondrion
4932	CL:6102	8	protoporphyrinogen IX metabolic process
4932	CL:6129	29	antioxidant activity, and oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor
4932	CL:6132	19	antioxidant activity
4932	CL:6134	12	Antioxidant, and thioredoxin-disulfide reductase activity
4932	CL:6135	7	thioredoxin-disulfide reductase activity, and protein glutathionylation
4932	CL:6148	5	Redoxin
4932	CL:6176	5	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor
4932	CL:618	26	translation initiation factor activity
4932	CL:6194	44	transition metal ion transport, and response to copper ion
4932	CL:6195	24	zinc ion transport, and Copper transport
4932	CL:6196	12	zinc ion transport
4932	CL:6199	6	Zinc transport
4932	CL:620	21	Initiation factor
4932	CL:6219	12	Copper transport, and response to copper ion
4932	CL:622	12	multi-eIF complex, and RLI, domain 1
4932	CL:6221	5	Copper transport
4932	CL:624	6	translation preinitiation complex
4932	CL:6243	16	iron ion transport
4932	CL:6244	10	siderophore transport, and ferroxidase complex
4932	CL:6246	5	ferroxidase complex, and siderophore transmembrane transport
4932	CL:6263	6	iron ion transmembrane transporter activity, and NRAMP family
4932	CL:6287	10	Apoptosis, and apoptotic nuclear changes
4932	CL:6290	5	Apoptosis
4932	CL:6313	26	Mitochondrial carrier protein, and Mitochondrial pyruvate carrier
4932	CL:6315	19	Mitochondrial carrier protein, and Mitochondrial pyruvate carrier
4932	CL:6317	12	pyruvate transmembrane transporter activity, and Mitochondrial carrier protein
4932	CL:6319	5	mixed, incl. guanine nucleotide transport, and alpha-ketoglutarate transport
4932	CL:6355	5	mixed, incl. CLU domain, and KIN17-like protein
4932	CL:6364	242	Lipid metabolism, and microbody membrane
4932	CL:6365	196	Lipid metabolism, and microbody membrane
4932	CL:6366	145	Lipid metabolism, and palmitoyltransferase complex
4932	CL:6367	74	Lipid biosynthesis, and Sphingolipid metabolism
4932	CL:6368	44	ergosterol biosynthetic process, and Fatty acid biosynthesis
4932	CL:6369	29	ergosterol biosynthetic process, and IPT domain
4932	CL:6370	23	ergosterol biosynthetic process
4932	CL:6372	12	Steroid biosynthesis
4932	CL:6373	6	Cholesterol biosynthesis
4932	CL:6384	6	Sterol metabolism
4932	CL:64	6328	biological_process
4932	CL:6400	5	Synthesis and degradation of ketone bodies, and Mvd1, C-terminal
4932	CL:6415	6	IPT domain, and Cytochrome b5, heme-binding site
4932	CL:6426	15	Fatty acid biosynthesis
4932	CL:6428	7	Fatty acid biosynthesis, initial steps
4932	CL:6444	6	very long-chain fatty acid biosynthetic process
4932	CL:6456	26	Sphingolipid metabolism, and palmitoyltransferase complex
4932	CL:6457	19	Sphingolipid metabolism, and inositol phosphoceramide metabolic process
4932	CL:6458	13	Sphingolipid metabolism
4932	CL:6460	6	Sphingolipid de novo biosynthesis
4932	CL:6474	5	acyl-CoA ceramide synthase complex, and Fatty acid hydroxylase
4932	CL:648	7	eukaryotic translation initiation factor 4F complex
4932	CL:6483	6	inositol phosphoceramide metabolic process
4932	CL:6495	5	SPOTS complex
4932	CL:6514	71	Glycerophospholipid metabolism, and Lipid degradation
4932	CL:6515	66	Glycerophospholipid metabolism, and neutral lipid metabolic process
4932	CL:6516	59	Glycerophospholipid metabolism, and neutral lipid metabolic process
4932	CL:6517	35	Glycerolipid metabolism, and phospholipase activity
4932	CL:6518	24	Glycerolipid metabolism, and Partial alpha/beta-hydrolase lipase region
4932	CL:6519	14	neutral lipid metabolic process, and Partial alpha/beta-hydrolase lipase region
4932	CL:6521	6	Triacylglycerol lipase, and acylglycerol catabolic process
4932	CL:6536	5	sterol O-acyltransferase activity, and acylglycerol biosynthetic process
4932	CL:6547	6	1-acylglycerol-3-phosphate O-acyltransferase activity, and glycerone-phosphate O-acyltransferase activity
4932	CL:6565	11	Acyl chain remodeling of CL, and glycerophospholipid catabolic process
4932	CL:6567	5	lysophospholipase activity
4932	CL:6586	24	Phospholipid biosynthesis
4932	CL:6587	17	Phospholipid biosynthesis
4932	CL:6588	11	phosphatidylcholine biosynthetic process
4932	CL:6590	5	Phospholipid biosynthesis
4932	CL:6609	6	phosphatidylglycerol biosynthetic process
4932	CL:6620	7	mixed, incl. inositol biosynthetic process, and choline transport
4932	CL:6634	5	lipid droplet organization
4932	CL:6646	5	mixed, incl. Beta-lactamase superfamily domain, and phosphatidylglycerol catabolic process
4932	CL:6656	48	microbody membrane, and Fatty acid oxidation
4932	CL:6657	38	Peroxisome
4932	CL:6658	25	peroxisomal transport
4932	CL:6660	16	protein targeting to peroxisome
4932	CL:6662	11	Pex17p-Pex14p docking complex
4932	CL:6665	5	Pex, N-terminal, and Peroxisomal membrane protein 14
4932	CL:6698	5	fatty acid transmembrane transport, and AAA domain
4932	CL:670	84	organellar ribosome
4932	CL:6708	11	Fatty acid oxidation, and Beta-oxidation of pristanoyl-CoA
4932	CL:6711	5	Beta-oxidation of pristanoyl-CoA, and 2,4-dienoyl-CoA reductase (NADPH) activity
4932	CL:672	79	organellar ribosome
4932	CL:6732	10	Peroxin domain, and peroxisome inheritance
4932	CL:6733	5	Peroxin domain
4932	CL:6742	5	peroxisome inheritance, and Peroxisomal biogenesis factor 11
4932	CL:675	72	organellar ribosome
4932	CL:6756	46	mixed, incl. endoplasmic reticulum subcompartment, and nucleus-vacuole junction
4932	CL:6757	35	mixed, incl. endoplasmic reticulum subcompartment, and nucleus-vacuole junction
4932	CL:6758	29	mixed, incl. endoplasmic reticulum subcompartment, and CRAL/TRIO, N-terminal domain
4932	CL:6759	22	Lipid transport, and endoplasmic reticulum membrane organization
4932	CL:676	42	organellar large ribosomal subunit
4932	CL:6760	17	oxysterol binding, and endoplasmic reticulum membrane organization
4932	CL:6762	8	oxysterol binding, and FFAT motif binding
4932	CL:677	30	organellar large ribosomal subunit
4932	CL:678	23	organellar large ribosomal subunit
4932	CL:6784	5	nucleus-vacuole junction
4932	CL:6793	5	phosphatidylinositol transfer activity
4932	CL:6804	5	endoplasmic reticulum tubular network organization
4932	CL:681	17	organellar large ribosomal subunit
4932	CL:6815	6	mixed, incl. Actin patch protein 1, and Stress response protein NST1
4932	CL:682	10	organellar large ribosomal subunit
4932	CL:6826	11	VASt domain, and ML domain
4932	CL:6828	5	VASt domain
4932	CL:683	5	mixed, incl. Ribosomal protein S18, and Ribosomal protein L16
4932	CL:6847	1206	membrane, and regulation of molecular function
4932	CL:6848	1152	membrane, and regulation of molecular function
4932	CL:6849	952	mixed, incl. vesicle-mediated transport, and cell communication
4932	CL:6850	946	mixed, incl. vesicle-mediated transport, and cell communication
4932	CL:6851	916	mixed, incl. vesicle-mediated transport, and cell communication
4932	CL:6852	461	mixed, incl. cell communication, and regulation of phosphate metabolic process
4932	CL:6853	412	mixed, incl. cell communication, and mitotic cell cycle
4932	CL:6854	395	mixed, incl. signaling, and DNA-binding transcription factor activity
4932	CL:6855	382	mixed, incl. signaling, and DNA-binding transcription factor activity
4932	CL:6856	252	signaling, and DNA-binding transcription factor activity
4932	CL:6857	141	MAPK signaling pathway - yeast, and cellular bud neck
4932	CL:6858	134	MAPK signaling pathway - yeast, and cytoskeleton-dependent cytokinesis
4932	CL:6859	67	mixed, incl. cytoskeleton-dependent cytokinesis, and septin cytoskeleton
4932	CL:6860	34	establishment of cell polarity, and formin-nucleated actin cable assembly
4932	CL:6861	24	mixed, incl. budding cell apical bud growth, and CRIB domain
4932	CL:6863	13	mixed, incl. CD28 dependent Vav1 pathway, and PB1 domain
4932	CL:6865	7	mixed, incl. split septin rings, and Cdc42
4932	CL:6897	5	polarisome
4932	CL:69	6323	biological_process
4932	CL:6909	6	axial cellular bud site selection
4932	CL:692	5	mixed, incl. Ribosomal protein L36, and Ribosomal L27 protein
4932	CL:6927	33	septin cytoskeleton, and cytokinetic process
4932	CL:6928	19	cytokinetic process, and Hippo signaling pathway - multiple species
4932	CL:6929	10	Hippo signaling pathway - multiple species, and Bfa1-Bub2 complex
4932	CL:6930	5	Bfa1-Bub2 complex, and protein localization to spindle pole body
4932	CL:6939	5	Hippo signaling pathway - multiple species
4932	CL:6949	8	myosin II complex, and HICS complex
4932	CL:6966	11	cellular bud neck septin ring, and morphogenesis checkpoint
4932	CL:6970	5	Septin
4932	CL:6993	65	MAPK signaling pathway - yeast, and RhoGAP domain
4932	CL:6994	40	osmosensory signaling pathway, and MAPK signaling pathway
4932	CL:6996	19	osmosensory signaling pathway
4932	CL:6997	11	phosphorelay signal transduction system, and osmosensor activity
4932	CL:6999	5	Mitogen-activated protein (MAP) kinase kinase kinase Ssk2/Ssk22, and osmosensor activity
4932	CL:701	7	organellar large ribosomal subunit
4932	CL:7020	5	PTP type protein phosphatase, and Mitogen-activated protein (MAP) kinase p38-like
4932	CL:7040	14	pheromone-dependent signal transduction involved in conjugation with cellular fusion, and Ste12p-Dig1p-Dig2p complex
4932	CL:7043	5	GTPase complex, and positive regulation of protein export from nucleus
4932	CL:7058	5	Ste12p-Dig1p-Dig2p complex, and TEA domain
4932	CL:7073	25	mixed, incl. regulation of fungal-type cell wall organization, and WSC domain
4932	CL:7074	19	mixed, incl. regulation of fungal-type cell wall organization, and WSC domain
4932	CL:7075	13	autophagy of peroxisome, and MAP kinase tyrosine phosphatase activity
4932	CL:7076	7	mixed, incl. NOD1/2 Signaling Pathway, and NIK-->noncanonical NF-kB signaling
4932	CL:7089	6	WSC domain, and Mid2 domain
4932	CL:7100	6	negative regulation of protein kinase C signaling, and CNH domain
4932	CL:7111	6	RhoGAP domain, and Rho (Ras homology) subfamily of Ras-like small GTPases
4932	CL:7126	6	Kelch-containing formin regulatory complex, and Kinase associated domain 1
4932	CL:7138	111	mixed, incl. DNA-binding transcription factor activity, and Integration of energy metabolism
4932	CL:7139	56	mixed, incl. Longevity regulating pathway - multiple species, and Energy dependent regulation of mTOR by LKB1-AMPK
4932	CL:7140	31	mixed, incl. Energy dependent regulation of mTOR by LKB1-AMPK, and mannose transmembrane transport
4932	CL:7141	17	Energy dependent regulation of mTOR by LKB1-AMPK, and carbon utilization
4932	CL:7142	11	Energy dependent regulation of mTOR by LKB1-AMPK, and protein localization to septin ring
4932	CL:7144	5	nucleotide-activated protein kinase complex
4932	CL:7164	5	carbon catabolite repression of transcription from RNA polymerase II promoter, and regulation of ethanol catabolic process
4932	CL:7176	11	mixed, incl. Std1/Mth1, and Glucose sensor Rgt2/Snf3
4932	CL:7179	5	Std1/Mth1, and Glucose sensor Rgt2/Snf3
4932	CL:7201	25	mixed, incl. cAMP, and regulation of lyase activity
4932	CL:7203	16	cAMP, and regulation of lyase activity
4932	CL:7205	11	cAMP, and regulation of lyase activity
4932	CL:7207	5	PKA activation
4932	CL:7237	7	age-dependent general metabolic decline involved in chronological cell aging, and Endosulphine
4932	CL:724	6	mixed, incl. Ribosomal protein L19, and Ribosomal protein L33
4932	CL:7250	55	mixed, incl. regulation of transcription involved in G1/S transition of mitotic cell cycle, and Basic-leucine zipper domain
4932	CL:7251	43	mixed, incl. regulation of transcription involved in G1/S transition of mitotic cell cycle, and Basic-leucine zipper domain
4932	CL:7252	22	Basic-leucine zipper domain, and CCAAT-binding factor complex
4932	CL:7254	15	Basic-leucine zipper domain, and KilA, N-terminal/APSES-type HTH, DNA-binding
4932	CL:7256	10	bZIP transcription factor, and KilA, N-terminal/APSES-type HTH, DNA-binding
4932	CL:7258	5	hyperosmotic salinity response, and Aft1 osmotic stress response (OSM) domain
4932	CL:7297	17	regulation of transcription involved in G1/S transition of mitotic cell cycle, and positive regulation of transcription involved in G2/M transition of mitotic cell cycle
4932	CL:7299	5	positive regulation of transcription involved in G2/M transition of mitotic cell cycle, and positive regulation of transcription involved in exit from mitosis
4932	CL:7316	5	SBF transcription complex, and Cyclin-F, metazoan
4932	CL:7336	12	mixed, incl. Nutrient control of ribosomal gene expression, and Myb-like DNA-binding domain
4932	CL:7338	7	mixed, incl. positive regulation of ribosomal protein gene transcription by RNA polymerase II, and Sin3 binding protein
4932	CL:7359	130	mixed, incl. phosphatase complex, and TOR signaling
4932	CL:736	12	organellar large ribosomal subunit
4932	CL:7360	98	mixed, incl. phosphatase complex, and TOR signaling
4932	CL:7361	64	mixed, incl. phosphatase complex, and protein serine/threonine phosphatase activity
4932	CL:7362	42	phosphatase complex, and Calcineurin-like phosphoesterase
4932	CL:7365	33	phosphatase complex, and SIT4 phosphatase-associated protein
4932	CL:7366	17	phosphatase complex
4932	CL:7368	7	protein phosphatase 4 complex, and Fungal protein of unknown function (DUF1752)
4932	CL:738	7	mixed, incl. Mitochondrial ribosomal protein L31, and Ribosomal protein L20, mitochondrial
4932	CL:7384	8	CBM21 domain superfamily, and sodium ion homeostasis
4932	CL:7399	16	protein phosphatase type 2A complex, and SIT4 phosphatase-associated protein
4932	CL:74	6318	biological_process
4932	CL:7401	10	protein phosphatase type 2A complex, and Signal transduction inhibitor
4932	CL:7404	5	protein phosphatase type 2A complex
