#ncbi_taxid	cluster_id	cluster_size	best_described_by
362663	CL:6196	5	ATPase-coupled nickel transmembrane transporter activity, and dipeptide transmembrane transporter activity
362663	CL:62	819	nitrogen compound metabolic process, and Chaperone
362663	CL:6206	5	glutathione transmembrane transporter activity, and Solute-binding protein family 5
362663	CL:6224	5	nickel cation transport
362663	CL:6241	146	mixed, incl. response to antibiotic, and sequence-specific DNA binding
362663	CL:6242	127	mixed, incl. response to antibiotic, and sequence-specific DNA binding
362663	CL:6243	69	mixed, incl. xenobiotic transport, and HlyD family secretion protein
362663	CL:6244	59	mixed, incl. xenobiotic transport, and HlyD family secretion protein
362663	CL:6245	52	mixed, incl. HlyD family secretion protein, and efflux transmembrane transporter activity
362663	CL:6246	41	mixed, incl. efflux transmembrane transporter activity, and RND efflux pump, membrane fusion protein
362663	CL:6247	29	mixed, incl. AcrB/AcrD/AcrF family, and RND efflux pump, membrane fusion protein
362663	CL:6248	21	AcrB/AcrD/AcrF family, and RND efflux pump, membrane fusion protein
362663	CL:6251	11	RND efflux pump, membrane fusion protein, and Outer membrane efflux protein
362663	CL:6252	6	efflux pump complex, and beta-Lactam resistance
362663	CL:6263	5	mixed, incl. Macrolide export protein MacA, and MacB-like periplasmic core domain
362663	CL:6278	6	mixed, incl. Protein export membrane protein, and Multidrug resistance protein MdtA
362663	CL:629	5	mismatch repair
362663	CL:6290	5	ABC-2 family transporter protein, and Domain of unknown function (DUF1956)
362663	CL:63	794	nitrogen compound metabolic process, and Chaperone
362663	CL:6304	12	mixed, incl. copper ion binding, and copper ion transport
362663	CL:6307	6	mixed, incl. copper ion transport, and protein lipidation
362663	CL:6327	11	mixed, incl. Drug resistance transporter EmrB-like, and Efflux pump membrane protein
362663	CL:6328	6	mixed, incl. L-valine transmembrane transporter activity, and Efflux pump membrane protein
362663	CL:6339	5	bile acid and bile salt transport, and Efflux pump membrane protein
362663	CL:6348	7	Small Multidrug Resistance protein, and drug transport
362663	CL:6363	6	mixed, incl. oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor, and Hydroxyisourate hydrolase
362663	CL:638	16	mixed, incl. DNA/RNA polymerase superfamily, and SOS response
362663	CL:6380	58	mixed, incl. LysR, substrate-binding, and Helix-turn-helix domain
362663	CL:6381	51	mixed, incl. LysR, substrate-binding, and Helix-turn-helix domain
362663	CL:6382	41	mixed, incl. LysR, substrate-binding, and Helix-turn-helix domain
362663	CL:6383	34	mixed, incl. Helix-turn-helix domain, and response to hypochlorite
362663	CL:6386	17	mixed, incl. Helix-turn-helix domain, and response to hypochlorite
362663	CL:6387	11	mixed, incl. Bacterial regulatory helix-turn-helix proteins, AraC family, and MarB protein
362663	CL:6389	5	mixed, incl. MarB protein, and Transcription regulator MerR, DNA binding
362663	CL:64	493	macromolecule metabolic process, and Chaperone
362663	CL:640	6	mixed, incl. 3-5-exodeoxyribonuclease activity, and AAA domain
362663	CL:6408	6	response to hypochlorite, and Cupin
362663	CL:6425	13	mixed, incl. bacterial-type flagellum-dependent swarming motility, and Dienelactone hydrolase family
362663	CL:6426	8	mixed, incl. Xaa-Pro dipeptidyl-peptidase-like domain, and Transcription regulator HTH, AraC, N-terminal
362663	CL:6441	5	mixed, incl. Dipeptide epimerase, and Zinc carboxypeptidase
362663	CL:6450	7	mixed, incl. HTH-type transcriptional regulator ArgP, and arginine transport
362663	CL:6464	6	mixed, incl. Bestrophin/UPF0187, and Sugar efflux transporter, putative
362663	CL:6482	7	mixed, incl. Cyanate transport system protein, and Transcription regulator HTH, PurR
362663	CL:6495	19	mixed, incl. cytolysis, and cis-regulatory region sequence-specific DNA binding
362663	CL:6496	11	mixed, incl. cis-regulatory region sequence-specific DNA binding, and Sodium Bile acid symporter family
362663	CL:6498	5	mixed, incl. Histidine kinase-like ATPase domain, and Oxidoreductase molybdopterin binding domain
362663	CL:65	386	mixed, incl. gene expression, and DNA repair
362663	CL:6518	6	mixed, incl. tRNA-dihydrouridine(16) synthase, and Uncharacterised protein family YeiS
362663	CL:6532	28	organic phosphonate metabolic process, and phosphate ion transport
362663	CL:6535	13	organic phosphonate metabolic process, and organic phosphonate transport
362663	CL:6537	8	organic phosphonate catabolic process
362663	CL:6566	11	phosphate ion transport, and Exopolyphosphatase
362663	CL:6569	5	Phosphate transport
362663	CL:657	5	UmuC domain, and Peptidase S24, LexA-like
362663	CL:6587	191	mixed, incl. iron-sulfur cluster binding, and nitrogen cycle metabolic process
362663	CL:6588	152	mixed, incl. iron-sulfur cluster binding, and nitrogen cycle metabolic process
362663	CL:6589	145	mixed, incl. iron-sulfur cluster binding, and nitrogen cycle metabolic process
362663	CL:6590	107	mixed, incl. nitrogen cycle metabolic process, and molybdopterin cofactor metabolic process
362663	CL:6591	90	mixed, incl. nitrogen cycle metabolic process, and molybdopterin cofactor metabolic process
362663	CL:6592	51	mixed, incl. nitrate assimilation, and cytochrome complex assembly
362663	CL:6593	33	mixed, incl. cytochrome complex assembly, and Multiheme cytochrome superfamily
362663	CL:6594	23	cytochrome complex assembly, and Multiheme cytochrome superfamily
362663	CL:6595	15	cytochrome complex assembly, and Multiheme cytochrome superfamily
362663	CL:6597	7	mixed, incl. Multiheme cytochrome superfamily, and NapD protein
362663	CL:66	381	mixed, incl. gene expression, and DNA repair
362663	CL:6612	5	protein-heme linkage, and Heme exporter protein D (CcmD)
362663	CL:6625	7	mixed, incl. cytochrome c-heme linkage via heme-L-cysteine, and Multiheme cytochrome superfamily
362663	CL:6641	7	mixed, incl. Membrane-bound tetrahaem cytochrome TorC/YecK, and Chaperone TorD
362663	CL:6658	18	nitrate assimilation
362663	CL:6660	10	nitrate reductase complex, and Nitrate transporter
362663	CL:6662	5	NarGHI complex, and Nitrate reductase, alpha subunit
362663	CL:6684	5	NarX-like, N-terminal, and Sigma-70, region 4
362663	CL:669	11	DNA polymerase III complex, and Helix-hairpin-helix motif
362663	CL:6693	39	mixed, incl. molybdopterin cofactor metabolic process, and molybdenum ion binding
362663	CL:6694	20	molybdopterin cofactor metabolic process, and molybdate ion transport
362663	CL:6696	10	molybdopterin cofactor metabolic process
362663	CL:6698	5	molybdopterin cofactor metabolic process
362663	CL:672	5	DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal, and DNA polymerase III psi subunit
362663	CL:6720	5	molybdate ion transport
362663	CL:6733	19	mixed, incl. formate dehydrogenase (NAD+) activity, and Selenium
362663	CL:6735	13	mixed, incl. formate dehydrogenase (NAD+) activity, and Selenium
362663	CL:6737	7	formate dehydrogenase complex, and FdhE-like superfamily
362663	CL:6771	16	mixed, incl. response to tellurium ion, and response to nitrosative stress
362663	CL:6773	11	mixed, incl. response to nitrosative stress, and response to tellurium ion
362663	CL:6775	6	mixed, incl. response to nitrosative stress, and Prismane, alpha-bundle
362663	CL:68	368	mixed, incl. gene expression, and DNA repair
362663	CL:6804	34	mixed, incl. protein maturation, and hydrogenase (acceptor) activity
362663	CL:6805	20	protein maturation, and hydrogenase (acceptor) activity
362663	CL:6806	14	mixed, incl. hydrogenase (acceptor) activity, and Peptidase A31, hydrogenase expression/formation protein
362663	CL:6808	6	hydrogenase (acceptor) activity, and preprotein binding
362663	CL:6822	6	mixed, incl. ferredoxin hydrogenase activity, and HupH, C-terminal domain superfamily
362663	CL:6834	5	mixed, incl. HypD, domain 1, and protein dehydration
362663	CL:6846	11	mixed, incl. NADH dehydrogenase (ubiquinone) activity, and uracil binding
362663	CL:6850	5	NADH dehydrogenase (ubiquinone) activity, and NADH dehydrogenase
362663	CL:6879	6	mixed, incl. L-alanine exporter, and tyrosine transport
362663	CL:6891	39	mostly uncharacterized, incl. Glycine-zipper domain, and L(+)-tartrate dehydratase activity
362663	CL:6892	27	mostly uncharacterized, incl. L(+)-tartrate dehydratase activity, and Solute carrier family 13
362663	CL:6893	18	mixed, incl. L(+)-tartrate dehydratase activity, and Solute carrier family 13
362663	CL:6895	10	mixed, incl. Coenzyme A transferase active site, and Short chain fatty acid transporter
362663	CL:6897	5	mixed, incl. Aldehyde ferredoxin oxidoreductase, domain 3, and Cytochrome b/b6/petB
362663	CL:69	354	mixed, incl. gene expression, and DNA repair
362663	CL:690	12	DNA replication, synthesis of RNA primer, and Competence protein
362663	CL:691	7	DNA replication, synthesis of RNA primer
362663	CL:6919	5	L(+)-tartrate dehydratase activity, and Solute carrier family 13
362663	CL:6929	7	mixed, incl. ADP-ribosylglycohydrolase, and Domain of unknown function DUF5107
362663	CL:6946	11	mixed, incl. Glycine-zipper domain, and YmgD protein
362663	CL:6948	6	mixed, incl. YmgD protein, and Uncharacterised protein family UPF0757, YmgG
362663	CL:6968	72	mixed, incl. amino acid transmembrane transporter activity, and Glycine, serine and threonine metabolism
362663	CL:6969	45	mixed, incl. amino acid transmembrane transporter activity, and ammonia-lyase activity
362663	CL:6970	33	mixed, incl. amino acid transmembrane transporter activity, and ammonia-lyase activity
362663	CL:6972	19	mixed, incl. ammonia-lyase activity, and serine transport
362663	CL:6974	10	mixed, incl. L-threonine catabolic process to propionate, and L-serine catabolic process
362663	CL:6975	5	Serine dehydratase beta chain, and SAM-dependent chlorinase/fluorinase
362663	CL:6984	5	L-threonine catabolic process to propionate, and Threonine/serine transporter TdcC
362663	CL:6998	6	mixed, incl. GntP family permease, and D-serine deaminase transcriptional activator
362663	CL:70	257	gene expression, and protein folding
362663	CL:7013	10	mixed, incl. amino acid:cation symporter activity, and Peroxide stress protein YaaA
362663	CL:7015	5	amino acid:cation symporter activity, and Osmosensory transporter coiled coil
362663	CL:7036	11	mixed, incl. Tryptophan/tyrosine transporter, and Tryptophanase
362663	CL:7037	6	mixed, incl. tryptophan catabolic process, and Multidrug resistance protein MdtL
362663	CL:704	5	mixed, incl. Competence protein, and Primosomal protein N
362663	CL:7048	5	Tryptophan/tyrosine transporter, and TyrR family, helix-turn-helix domain
362663	CL:7058	27	mostly uncharacterized, incl. oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, and MarC family integral membrane protein
362663	CL:7059	15	mixed, incl. MarC family integral membrane protein, and L-threonine catabolic process to glycine
362663	CL:7060	10	mixed, incl. L-threonine catabolic process to glycine, and Threonine aldolase
362663	CL:7061	5	L-threonine catabolic process to glycine, and Threonine aldolase
362663	CL:7070	5	mixed, incl. Inner membrane protein YhjD, and Transporter associated domain
362663	CL:7079	5	MarC family integral membrane protein, and AI-2E family transporter
362663	CL:7088	12	mixed, incl. oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, and Rhodanase C-terminal
362663	CL:7090	6	mixed, incl. Pirin, and Glutathione S-transferase Omega/GSH
362663	CL:71	249	gene expression, and protein folding
362663	CL:7112	6	mixed, incl. S4 domain, and YhbY-like superfamily
362663	CL:713	12	Base excision repair, and DNA dealkylation
362663	CL:7130	13	mixed, incl. Glucan biosynthesis protein MdoG/MdoD, and regulation of cytokinetic process
362663	CL:7132	5	regulation of cytokinetic process, and ATP binding protein MinD
362663	CL:714	7	Base excision repair
362663	CL:7146	5	Glucan biosynthesis protein MdoG/MdoD, and Domain of unknown function DUF1338
362663	CL:7155	791	mixed, incl. Domain, and DNA binding
362663	CL:7156	757	mixed, incl. Domain, and DNA binding
362663	CL:7157	722	mixed, incl. Domain, and DNA binding
362663	CL:7158	440	mixed, incl. Signal, and transposition
362663	CL:7160	241	mixed, incl. pilus organization, and Fimbrial-type adhesion domain superfamily
362663	CL:7161	153	mostly uncharacterized, incl. macromolecule localization, and extracellular region
362663	CL:7162	128	mostly uncharacterized, incl. macromolecule localization, and pathogenesis
362663	CL:7163	117	mostly uncharacterized, incl. macromolecule localization, and pathogenesis
362663	CL:7164	64	mostly uncharacterized, incl. Autotransporter beta-domain, and Disulfide bond
362663	CL:7165	32	mostly uncharacterized, incl. Tail assembly protein GT, and Autotransporter beta-domain
362663	CL:7166	26	mostly uncharacterized, incl. Tail assembly protein GT, and gpW
362663	CL:7169	20	mostly uncharacterized, incl. Tail assembly protein GT, and gpW
362663	CL:7170	13	mixed, incl. Tail assembly protein GT, and JAB/MPN domain
362663	CL:7173	5	mixed, incl. JAB/MPN domain, and Fibronectin type III
362663	CL:7195	7	mixed, incl. gpW, and Virion
362663	CL:72	231	translation, and RNA metabolic process
362663	CL:7217	6	mixed, incl. IS1 transposase, and InsA N-terminal domain
362663	CL:7228	32	mostly uncharacterized, incl. ABC transporter, CbiO/EcfA subunit, and Putative esterase
362663	CL:7230	21	mostly uncharacterized, incl. ABC transporter, CbiO/EcfA subunit, and Putative esterase
362663	CL:7231	14	mixed, incl. ABC transporter, CbiO/EcfA subunit, and Putative esterase
362663	CL:7233	5	ABC transporter, CbiO/EcfA subunit, and PPC domain
362663	CL:7249	5	Putative esterase, and Domain of unknown function DUF1205
362663	CL:7259	5	mixed, incl. sulfotransferase activity, and Protein-disulfide oxidoreductase DsbI
362663	CL:727	5	DNA dealkylation
362663	CL:7278	7	mixed, incl. Signal transduction histidine kinase, PgtB, and Pertactin, central region
362663	CL:7291	53	mostly uncharacterized, incl. toxin metabolic process, and polysaccharide transport
362663	CL:7293	44	mixed, incl. polysaccharide transport, and secretion
362663	CL:7294	35	mixed, incl. secretion, and Glycosyl transferases group 1
362663	CL:7297	23	mixed, incl. Glycosyl transferases group 1, and Prokaryotic N-terminal methylation site
362663	CL:7299	15	mixed, incl. Glycosyl transferases group 1, and Bundlin
362663	CL:73	216	mixed, incl. translation, and catalytic activity, acting on RNA
362663	CL:7302	6	mixed, incl. TIR domain, and Invasin, domain 3
362663	CL:7318	5	Glycosyl transferases group 1, and O antigen metabolic process
362663	CL:7331	6	mixed, incl. Transposase Tn5, dimerisation, and Protein of unknown function DUF4198
362663	CL:7348	6	Secretion protein HlyD, conserved site, and Peptidase C39 family
362663	CL:7365	5	polysaccharide transport, and ABC-2 type transporter
362663	CL:7385	6	Colicin E immunity protein superfamily, and Colicin/pyocin, DNase domain superfamily
362663	CL:7397	7	mixed, incl. Replication P, and Putative bacterial toxin ydaT
362663	CL:74	179	translation, and catalytic activity, acting on RNA
362663	CL:7417	25	mixed, incl. TPM domain, and Bacterial regulatory proteins, tetR family
362663	CL:7418	17	mostly uncharacterized, incl. Bacterial regulatory proteins, tetR family, and Bor
362663	CL:7419	10	mixed, incl. Mitofusin family, and HTH-type transcriptional repressor NicS, C-terminal
362663	CL:7420	5	mixed, incl. HTH-type transcriptional repressor NicS, C-terminal, and Succinate dehydrogenase/fumarate reductase flavoprotein subunit, low-GC Gram-positive bacteria
362663	CL:7429	5	mixed, incl. Mitofusin family, and YjcZ-like protein
362663	CL:743	11	mixed, incl. exodeoxyribonuclease V activity, and Prokaryotic N-terminal methylation motif
362663	CL:7439	5	mixed, incl. Bor, and Domain of unknown function DUF5655
362663	CL:745	5	mixed, incl. Protein of unknown function DUF2509, and Prepilin peptidase dependent protein C
362663	CL:7451	8	mixed, incl. TPM domain, and MamQ/LemA
362663	CL:7467	85	pilus organization, and Fimbrial-type adhesion domain superfamily
362663	CL:7469	73	Fimbrial-type adhesion domain superfamily, and pilus organization
362663	CL:7470	65	Fimbrial-type adhesion domain superfamily, and pilus organization
362663	CL:7471	57	Fimbrial-type adhesion domain superfamily, and pilus organization
362663	CL:7472	51	Fimbrial-type adhesion domain superfamily, and pilus organization
362663	CL:7473	27	Fimbrial-type adhesion domain superfamily, and Pili assembly chaperone, bacterial
362663	CL:7474	19	Fimbrial-type adhesion domain, and Pili assembly chaperone, bacterial
362663	CL:7475	12	Fimbrial-type adhesion domain, and Pili assembly chaperone, bacterial
362663	CL:7478	5	Fimbrial-type adhesion domain, and PapC N-terminal domain
362663	CL:7489	5	mixed, incl. Pili assembly chaperone, conserved site, and Fimbrial membrane usher, conserved site
362663	CL:75	167	translation, and catalytic activity, acting on RNA
362663	CL:7500	5	Fimbrial-type adhesion domain, and Pili assembly chaperone, conserved site
362663	CL:7512	5	mixed, incl. Pilus-assembly complex, chaperone PapJ, and Pili assembly chaperone, conserved site
362663	CL:7526	24	Adhesion domain superfamily, and PapC C-terminal domain
362663	CL:7528	16	Adhesion domain superfamily, and PapC C-terminal domain
362663	CL:7531	5	mannose binding, and pilus organization
362663	CL:7547	6	Fimbrium, and Pili assembly chaperone, conserved site
362663	CL:755	5	exodeoxyribonuclease V activity, and Exodeoxyribonuclease I
362663	CL:7564	5	mixed, incl. FimA-like, and Pili assembly chaperone, conserved site
362663	CL:7574	5	mixed, incl. Uncharacterised protein family YehE, and Uncharacterised conserved protein UCP030811
362663	CL:7585	6	Pili assembly chaperone, N-terminal, and Fimbrial membrane usher, conserved site
362663	CL:76	136	translation, and Protein export
362663	CL:7601	5	Fimbrial protein, and Pili assembly chaperone, conserved site
362663	CL:7621	5	mixed, incl. Fimbrillin MatB, and EcpB, C-terminal
362663	CL:7648	195	mixed, incl. transposition, and Bacterial secretion system
362663	CL:7649	99	mostly uncharacterized, incl. regulation of cellular component organization, and Antirestriction protein
362663	CL:7651	73	mixed, incl. regulation of cellular component organization, and Antirestriction protein
362663	CL:7653	66	mixed, incl. regulation of cellular component organization, and Antirestriction protein
362663	CL:7654	60	mixed, incl. regulation of cellular component organization, and Antirestriction protein
362663	CL:7655	55	mixed, incl. regulation of cellular component organization, and Antirestriction protein
362663	CL:7656	50	mixed, incl. regulation of cellular component organization, and Antirestriction protein
362663	CL:7657	37	mixed, incl. regulation of cytoskeleton organization, and Protein of unknown function DUF987
362663	CL:7658	27	mixed, incl. regulation of cytoskeleton organization, and Protein of unknown function DUF987
362663	CL:7659	16	mixed, incl. regulation of cytoskeleton organization, and Protein of unknown function DUF987
362663	CL:7663	5	regulation of cytoskeleton organization, and Protein of unknown function DUF987
362663	CL:7677	5	mixed, incl. Protein of unknown function DUF987, and Antitoxin CbeA
362663	CL:7690	11	mostly uncharacterized, incl. Helix-turn-helix domain, and Domain of unknown function DUF4942
362663	CL:7691	6	mixed, incl. Helix-turn-helix domain, and Protein of unknown function DUF987
362663	CL:7702	5	mixed, incl. Domain of unknown function DUF4942, and Protein of unknown function DUF957
362663	CL:7711	10	mixed, incl. YkfF-like domain superfamily, and Domain of unknown function DUF4942
362663	CL:7713	5	mixed, incl. Protein of unknown function DUF987, and Antitoxin CbeA
362663	CL:7730	13	mostly uncharacterized, incl. WYL domain, and YkfF-like domain superfamily
362663	CL:7731	8	mixed, incl. WYL domain, and YkfF-like domain superfamily
362663	CL:7746	5	mixed, incl. Domain of unknown function DUF4942, and Protein of unknown function DUF957
362663	CL:7755	5	mixed, incl. Winged helix-turn helix, and WYL domain
362663	CL:776	14	mixed, incl. lipoprotein metabolic process, and Elp3/MiaB/NifB
362663	CL:7764	5	mixed, incl. Uncharacterised conserved protein UCP030791, and Prophage CP4-57 regulatory protein (AlpA)
362663	CL:7773	6	mixed, incl. Prophage CP4-57 regulatory protein (AlpA), and Inovirus Gp2
362663	CL:778	6	mixed, incl. Folate-binding, and Endoribonuclease YbeY
362663	CL:7797	25	mixed, incl. Zinc-finger binding domain of transposase IS66, and Transposase
362663	CL:7798	20	mixed, incl. Zinc-finger binding domain of transposase IS66, and Transposase
362663	CL:7799	10	mixed, incl. Transposase, and Probable zinc-ribbon
362663	CL:78	127	translation, and Protein export
362663	CL:7801	5	Transposase, and RNA-directed DNA polymerase
362663	CL:7819	6	Transposase, IS66, and IS66 Orf2 like protein
362663	CL:7837	5	mixed, incl. Protein of unknown function DUF3987), and Transposase, IS116/IS110/IS902
362663	CL:7846	96	mixed, incl. transposition, and Bacterial secretion system
362663	CL:7847	91	mixed, incl. transposition, and Bacterial secretion system
362663	CL:7848	70	mixed, incl. Bacterial secretion system, and transposition
362663	CL:7849	57	mixed, incl. Bacterial secretion system, and ImpA, N-terminal
362663	CL:7850	52	mixed, incl. Bacterial secretion system, and ImpA, N-terminal
362663	CL:7852	44	mixed, incl. Bacterial secretion system, and ImpA, N-terminal
362663	CL:7853	24	mixed, incl. Bacterial secretion system, and ImpA, N-terminal
362663	CL:7855	17	mixed, incl. Putative type VI secretion system Rhs element Vgr, and ImpA, N-terminal
362663	CL:7859	5	Type VI secretion system TssF, and Type VI secretion, TssG
362663	CL:7874	6	mixed, incl. TssC1, C-terminal, and Type VI secretion system TssK
362663	CL:79	119	translation, and Protein export
362663	CL:7901	17	mixed, incl. Hcp1-like superfamily, and Bacterial secretion system
362663	CL:7903	12	mostly uncharacterized, incl. SMAD/FHA domain superfamily, and Type VI secretion system-associated, VCA0118
362663	CL:7906	6	mixed, incl. SMAD/FHA domain superfamily, and Type VI secretion system-associated, VCA0118
362663	CL:794	5	mixed, incl. CCB3/YggT, and Ham1 family
362663	CL:7944	5	mixed, incl. Domain of unknown function DUF2169, and Domain of unknown function DUF4150
362663	CL:7953	5	mixed, incl. TcfC Usher-like barrel domain, and CS1 type fimbrial major subunit
362663	CL:7962	13	Helix-turn-helix domain, and Integrase core domain
362663	CL:7965	6	HTH-like domain, and Helix-turn-helix domain
362663	CL:7987	21	mostly uncharacterized, incl. 3D-structure, and POTRA domain
362663	CL:7988	16	mostly uncharacterized, incl. 3D-structure, and POTRA domain
362663	CL:7991	6	mixed, incl. 3D-structure, and POTRA domain
362663	CL:8	4587	biological_process
362663	CL:80	105	translation
362663	CL:8006	7	mixed, incl. Response receiver domain, and TraG, N-terminal, Proteobacteria
362663	CL:8019	5	mixed, incl. Helix-turn-helix domain, and Integrase core domain
362663	CL:8028	5	mixed, incl. Transposase, IS4-like, and transposase activity
362663	CL:8037	282	mixed, incl. export from cell, and DNA binding
362663	CL:8038	237	mixed, incl. export from cell, and hydrolase activity
362663	CL:8039	227	mixed, incl. export from cell, and Signal
362663	CL:8040	198	mixed, incl. secretion, and hydrolase activity
362663	CL:8041	139	mixed, incl. secretion, and amino sugar metabolic process
362663	CL:8042	107	mixed, incl. secretion, and amino sugar metabolic process
362663	CL:8043	96	mixed, incl. protein transport across the cell outer membrane, and amino sugar metabolic process
362663	CL:8044	78	mixed, incl. protein transport across the cell outer membrane, and carbon utilization
362663	CL:8046	39	protein transport across the cell outer membrane, and carbon utilization
362663	CL:8047	30	type II protein secretion system complex, and Type IV leader peptidase family
362663	CL:8048	16	type II protein secretion system complex, and AAA domain
362663	CL:8052	10	type II protein secretion system complex
362663	CL:8054	5	Prokaryotic N-terminal methylation motif, and GspK, central domain superfamily
362663	CL:8079	14	type II protein secretion system complex, and Peptidase M60-like family
362663	CL:8082	7	type II protein secretion system complex
362663	CL:81	82	Ribosome, and translation factor activity, RNA binding
362663	CL:8107	5	carbon utilization
362663	CL:811	5	Smr domain, and Sulfite exporter TauE/SafE
362663	CL:8124	38	mixed, incl. mucinaminylserine mucinaminidase activity, and Biofilm formation - Escherichia coli
362663	CL:8125	24	mixed, incl. mucinaminylserine mucinaminidase activity, and Domain of unknown function DUF4132
362663	CL:8127	13	mixed, incl. Bax inhibitor 1-related, and Protein kinase domain
362663	CL:8129	7	mixed, incl. Protein kinase domain, and Protein phosphatase 2C
362663	CL:8157	8	mucinaminylserine mucinaminidase activity, and Domain of unknown function DUF4132
362663	CL:8172	14	mixed, incl. Glycosyl transferase family 21, and Melibiase
362663	CL:8174	7	mixed, incl. Chitin synthase, and PgaD-like protein
362663	CL:8190	5	mixed, incl. YaiO family, OMP domain, and GlcNAc-PI de-N-acetylase
362663	CL:8199	18	mixed, incl. amino sugar metabolic process, and sialic acid transport
362663	CL:8200	12	mixed, incl. N-acetylneuraminate metabolic process, and sialic acid transport
362663	CL:8203	5	mannosamine metabolic process, and Sialic acid transporter
362663	CL:8223	6	glucosamine-containing compound metabolic process, and Haloacid dehalogenase-like hydrolase
362663	CL:8235	8	mixed, incl. cellular response to aldehyde, and ethanol oxidation
362663	CL:8255	32	mixed, incl. helix_turn_helix, arabinose operon control protein, and response to pH
362663	CL:8258	17	mixed, incl. HdeA/HdeB family, and helix_turn_helix, arabinose operon control protein
362663	CL:8261	10	mixed, incl. HdeA/HdeB family, and MgtC family
362663	CL:8263	5	HdeA/HdeB family, and Glutamate:g-aminobutyrate antiporter
362663	CL:827	5	Chloride, and Protein of unknown function (DUF2655)
362663	CL:8298	8	mixed, incl. CoA-transferase family III, and YfdX protein
362663	CL:8318	59	mostly uncharacterized, incl. sulfuric ester hydrolase activity, and Anaerobic sulphatase maturase, radical SAM
362663	CL:8319	33	mostly uncharacterized, incl. Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family, and Endonuclease
362663	CL:8320	28	mostly uncharacterized, incl. Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family, and enzyme inhibitor activity
362663	CL:8321	23	mostly uncharacterized, incl. Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family, and YidB-like
362663	CL:8323	14	mixed, incl. Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family, and Toxin SymE-like
362663	CL:8325	5	mixed, incl. alkyl sulfatase activity, and Uncharacterised protein YtcA
362663	CL:8341	5	mixed, incl. Toxin SymE-like, and Ubiquinol-cytochrome C chaperone 
362663	CL:8353	7	mixed, incl. Cyd operon protein YbgT, and Helix-turn-helix domain
362663	CL:836	107	mixed, incl. peptidoglycan metabolic process, and cell division site
362663	CL:8366	5	mixed, incl. omega-amidase activity, and kynurenine metabolic process
362663	CL:837	99	mixed, incl. peptidoglycan metabolic process, and cell division site
362663	CL:8375	5	mixed, incl. NinB protein, and Endodeoxyribonuclease RusA
362663	CL:838	94	mixed, incl. peptidoglycan metabolic process, and cell division site
362663	CL:8384	26	mixed, incl. Anaerobic sulphatase maturase, radical SAM, and arylsulfatase activity
362663	CL:8386	12	mostly uncharacterized, incl. pyridoxal binding, and Tryptophan-tRNA ligase
362663	CL:8389	5	mixed, incl. pyridoxal binding, and Protein of unknown function
362663	CL:839	81	mixed, incl. peptidoglycan metabolic process, and cell division site
362663	CL:840	74	peptidoglycan metabolic process, and cell division site
362663	CL:841	64	mixed, incl. regulation of cell shape, and cell division site
362663	CL:8414	11	mixed, incl. Anaerobic sulphatase maturase, radical SAM, and arylsulfatase activity
362663	CL:8416	5	Domain of unknown function DUF202, and choline biosynthetic process
362663	CL:842	53	peptidoglycan metabolic process, and cell division site
362663	CL:8426	5	4Fe4S-binding SPASM domain, and arylsulfatase activity
362663	CL:843	37	Cell cycle, and capsule organization
362663	CL:8435	29	mixed, incl. peptidase inhibitor activity, and ligase activity, forming phosphoric ester bonds
362663	CL:8436	20	mixed, incl. peptidase inhibitor activity, and ligase activity, forming phosphoric ester bonds
362663	CL:8437	13	mixed, incl. ligase activity, forming phosphoric ester bonds, and RNA splicing
362663	CL:8439	6	mixed, incl. tRNA-splicing ligase RtcB, and RNA splicing
362663	CL:844	29	Cell cycle, and Peptidoglycan synthesis
362663	CL:845	23	Cell cycle
362663	CL:8452	5	mixed, incl. SWIM zinc finger, and Family of unknown function DUF5682
362663	CL:8463	5	peptidase inhibitor activity, and Stage II sporulation protein
362663	CL:847	10	Peptidoglycan synthesis, and MraZ domain
362663	CL:8476	5	Nucleoside recognition, and Isoaspartyl-dipeptidase
362663	CL:849	5	MurE/MurF, N-terminal, and lipid glycosylation
362663	CL:8492	10	mixed, incl. prophage integrase activity, and exit from host
362663	CL:8494	5	exit from host, and Lysis protein S
362663	CL:85	66	Ribosome
362663	CL:8512	44	mixed, incl. Helix-turn-helix, and DNA restriction-modification system
362663	CL:8513	36	mixed, incl. Helix-turn-helix, and DNA restriction-modification system
362663	CL:8514	21	mixed, incl. Helix-turn-helix, and DNA restriction-modification system
362663	CL:8515	15	mixed, incl. Helix-turn-helix, and Toxin HigB-1
362663	CL:8517	6	Toxin HigB-1, and Toxin-antitoxin system, antidote protein, HigA
362663	CL:8533	6	mixed, incl. protein serine/threonine kinase activity, and Helix-turn-helix domain
362663	CL:8545	5	DNA restriction-modification system
362663	CL:8555	15	mixed, incl. YefM-like superfamily, and toxin-antitoxin pair type II binding
