#string_protein_id	preferred_name	protein_size	annotation
118005.AWNK01000006_gene1218	AWNK01000006_gene1218	287	annotation not available
118005.AWNK01000006_gene1219	AWNK01000006_gene1219	484	annotation not available
118005.AWNK01000006_gene1220	AWNK01000006_gene1220	283	annotation not available
118005.AWNK01000006_gene1221	AWNK01000006_gene1221	208	annotation not available
118005.AWNK01000006_gene1222	AWNK01000006_gene1222	185	annotation not available
118005.AWNK01000006_gene1223	AWNK01000006_gene1223	625	annotation not available
118005.AWNK01000006_gene1224	AWNK01000006_gene1224	338	annotation not available
118005.AWNK01000006_gene1225	AWNK01000006_gene1225	425	annotation not available
118005.AWNK01000006_gene1226	AWNK01000006_gene1226	279	annotation not available
118005.AWNK01000006_gene1227	AWNK01000006_gene1227	425	annotation not available
118005.AWNK01000006_gene1228	AWNK01000006_gene1228	235	annotation not available
118005.AWNK01000006_gene1229	AWNK01000006_gene1229	132	annotation not available
118005.AWNK01000006_gene1230	AWNK01000006_gene1230	199	annotation not available
118005.AWNK01000006_gene1231	AWNK01000006_gene1231	914	annotation not available
118005.AWNK01000006_gene1232	AWNK01000006_gene1232	255	annotation not available
118005.AWNK01000006_gene1233	AWNK01000006_gene1233	81	annotation not available
118005.AWNK01000006_gene1234	AWNK01000006_gene1234	568	annotation not available
118005.AWNK01000006_gene1235	AWNK01000006_gene1235	378	annotation not available
118005.AWNK01000006_gene1236	AWNK01000006_gene1236	102	annotation not available
118005.AWNK01000006_gene1237	AWNK01000006_gene1237	137	annotation not available
118005.AWNK01000006_gene1238	AWNK01000006_gene1238	922	annotation not available
118005.AWNK01000006_gene1239	AWNK01000006_gene1239	101	annotation not available
118005.AWNK01000006_gene1240	AWNK01000006_gene1240	108	annotation not available
118005.AWNK01000006_gene1241	AWNK01000006_gene1241	277	annotation not available
118005.AWNK01000006_gene1242	AWNK01000006_gene1242	499	annotation not available
118005.AWNK01000006_gene1243	AWNK01000006_gene1243	195	annotation not available
118005.AWNK01000006_gene1244	AWNK01000006_gene1244	176	annotation not available
118005.AWNK01000006_gene1245	AWNK01000006_gene1245	424	annotation not available
118005.AWNK01000006_gene1246	AWNK01000006_gene1246	130	annotation not available
118005.AWNK01000006_gene1247	AWNK01000006_gene1247	493	annotation not available
118005.AWNK01000006_gene1248	AWNK01000006_gene1248	247	annotation not available
118005.AWNK01000006_gene1249	AWNK01000006_gene1249	418	annotation not available
118005.AWNK01000006_gene1250	AWNK01000006_gene1250	408	annotation not available
118005.AWNK01000006_gene1251	AWNK01000006_gene1251	500	annotation not available
118005.AWNK01000006_gene1252	AWNK01000006_gene1252	88	annotation not available
118005.AWNK01000006_gene1253	AWNK01000006_gene1253	480	annotation not available
118005.AWNK01000006_gene1254	AWNK01000006_gene1254	491	annotation not available
118005.AWNK01000006_gene1255	AWNK01000006_gene1255	153	annotation not available
118005.AWNK01000006_gene1256	AWNK01000006_gene1256	285	annotation not available
118005.AWNK01000006_gene1257	AWNK01000006_gene1257	134	annotation not available
118005.AWNK01000006_gene1258	AWNK01000006_gene1258	255	annotation not available
118005.AWNK01000006_gene1259	AWNK01000006_gene1259	220	annotation not available
118005.AWNK01000006_gene1260	AWNK01000006_gene1260	208	annotation not available
118005.AWNK01000006_gene1261	AWNK01000006_gene1261	552	annotation not available
118005.AWNK01000006_gene1262	AWNK01000006_gene1262	199	annotation not available
118005.AWNK01000006_gene1263	AWNK01000006_gene1263	229	annotation not available
118005.AWNK01000006_gene1264	AWNK01000006_gene1264	388	annotation not available
118005.AWNK01000006_gene1265	AWNK01000006_gene1265	118	annotation not available
118005.AWNK01000006_gene1266	AWNK01000006_gene1266	1075	annotation not available
118005.AWNK01000006_gene1267	AWNK01000006_gene1267	88	annotation not available
118005.AWNK01000006_gene1268	AWNK01000006_gene1268	125	annotation not available
118005.AWNK01000006_gene1269	AWNK01000006_gene1269	149	annotation not available
118005.AWNK01000006_gene1270	AWNK01000006_gene1270	831	annotation not available
118005.AWNK01000006_gene1271	AWNK01000006_gene1271	216	annotation not available
118005.AWNK01000006_gene1272	AWNK01000006_gene1272	473	annotation not available
118005.AWNK01000006_gene1273	AWNK01000006_gene1273	310	annotation not available
118005.AWNK01000006_gene1274	AWNK01000006_gene1274	837	annotation not available
118005.AWNK01000006_gene1275	AWNK01000006_gene1275	259	annotation not available
118005.AWNK01000006_gene1276	AWNK01000006_gene1276	217	annotation not available
118005.AWNK01000006_gene1277	AWNK01000006_gene1277	630	annotation not available
118005.AWNK01000006_gene1278	AWNK01000006_gene1278	570	annotation not available
118005.AWNK01000006_gene1279	AWNK01000006_gene1279	131	annotation not available
118005.AWNK01000006_gene1280	AWNK01000006_gene1280	96	annotation not available
118005.AWNK01000006_gene1281	AWNK01000006_gene1281	102	annotation not available
118005.AWNK01000006_gene1282	AWNK01000006_gene1282	85	annotation not available
118005.AWNK01000006_gene1283	AWNK01000006_gene1283	296	annotation not available
118005.AWNK01000006_gene1284	AWNK01000006_gene1284	352	annotation not available
118005.AWNK01000006_gene1285	AWNK01000006_gene1285	126	annotation not available
118005.AWNK01000006_gene1286	AWNK01000006_gene1286	228	annotation not available
118005.AWNK01000006_gene1287	AWNK01000006_gene1287	159	annotation not available
118005.AWNK01000006_gene1288	AWNK01000006_gene1288	318	annotation not available
118005.AWNK01000006_gene1289	AWNK01000006_gene1289	127	annotation not available
118005.AWNK01000006_gene1290	AWNK01000006_gene1290	78	annotation not available
118005.AWNK01000006_gene1291	AWNK01000006_gene1291	106	annotation not available
118005.AWNK01000006_gene1292	AWNK01000006_gene1292	91	annotation not available
118005.AWNK01000006_gene1293	AWNK01000006_gene1293	300	annotation not available
118005.AWNK01000006_gene1294	AWNK01000006_gene1294	65	annotation not available
118005.AWNK01000006_gene1295	AWNK01000006_gene1295	543	annotation not available
118005.AWNK01000006_gene1296	AWNK01000006_gene1296	131	annotation not available
118005.AWNK01000006_gene1297	AWNK01000006_gene1297	654	annotation not available
118005.AWNK01000006_gene1298	AWNK01000006_gene1298	105	annotation not available
118005.AWNK01000006_gene1299	AWNK01000006_gene1299	162	annotation not available
118005.AWNK01000006_gene1300	AWNK01000006_gene1300	420	annotation not available
118005.AWNK01000006_gene1301	AWNK01000006_gene1301	273	annotation not available
118005.AWNK01000006_gene1302	AWNK01000006_gene1302	368	annotation not available
118005.AWNK01000006_gene1303	AWNK01000006_gene1303	358	annotation not available
118005.AWNK01000006_gene1304	AWNK01000006_gene1304	193	annotation not available
118005.AWNK01000006_gene1305	AWNK01000006_gene1305	627	annotation not available
118005.AWNK01000006_gene1306	AWNK01000006_gene1306	240	annotation not available
118005.AWNK01000006_gene1307	AWNK01000006_gene1307	197	annotation not available
118005.AWNK01000006_gene1308	AWNK01000006_gene1308	147	annotation not available
118005.AWNK01000006_gene1309	AWNK01000006_gene1309	420	annotation not available
118005.AWNK01000006_gene1310	AWNK01000006_gene1310	220	annotation not available
118005.AWNK01000006_gene1311	AWNK01000006_gene1311	64	annotation not available
118005.AWNK01000006_gene1312	AWNK01000006_gene1312	445	annotation not available
118005.AWNK01000006_gene1313	AWNK01000006_gene1313	268	annotation not available
118005.AWNK01000006_gene1314	AWNK01000006_gene1314	126	annotation not available
118005.AWNK01000006_gene1315	AWNK01000006_gene1315	410	annotation not available
118005.AWNK01000006_gene1316	AWNK01000006_gene1316	151	annotation not available
118005.AWNK01000006_gene1317	AWNK01000006_gene1317	1501	annotation not available
118005.AWNK01000006_gene1318	AWNK01000006_gene1318	570	annotation not available
118005.AWNK01000006_gene1319	AWNK01000006_gene1319	159	annotation not available
118005.AWNK01000006_gene1320	AWNK01000006_gene1320	98	annotation not available
118005.AWNK01000006_gene1321	AWNK01000006_gene1321	300	annotation not available
118005.AWNK01000006_gene1322	AWNK01000006_gene1322	111	annotation not available
118005.AWNK01000006_gene1323	AWNK01000006_gene1323	205	annotation not available
118005.AWNK01000006_gene1324	AWNK01000006_gene1324	266	annotation not available
118005.AWNK01000006_gene1325	AWNK01000006_gene1325	343	annotation not available
118005.AWNK01000006_gene1326	AWNK01000006_gene1326	275	annotation not available
118005.AWNK01000006_gene1327	AWNK01000006_gene1327	300	annotation not available
118005.AWNK01000006_gene1328	AWNK01000006_gene1328	490	annotation not available
118005.AWNK01000006_gene1329	AWNK01000006_gene1329	447	annotation not available
118005.AWNK01000006_gene1330	AWNK01000006_gene1330	202	annotation not available
118005.AWNK01000006_gene1331	AWNK01000006_gene1331	348	annotation not available
118005.AWNK01000006_gene1332	AWNK01000006_gene1332	490	annotation not available
118005.AWNK01000006_gene1333	AWNK01000006_gene1333	339	annotation not available
118005.AWNK01000006_gene1334	AWNK01000006_gene1334	319	annotation not available
118005.AWNK01000006_gene1335	AWNK01000006_gene1335	846	annotation not available
118005.AWNK01000006_gene1336	AWNK01000006_gene1336	556	annotation not available
118005.AWNK01000006_gene1337	AWNK01000006_gene1337	537	annotation not available
118005.AWNK01000006_gene1338	AWNK01000006_gene1338	221	annotation not available
118005.AWNK01000006_gene1339	AWNK01000006_gene1339	252	annotation not available
118005.AWNK01000006_gene1340	AWNK01000006_gene1340	476	annotation not available
118005.AWNK01000006_gene1341	AWNK01000006_gene1341	775	annotation not available
118005.AWNK01000006_gene1342	AWNK01000006_gene1342	722	annotation not available
118005.AWNK01000006_gene1343	AWNK01000006_gene1343	192	annotation not available
118005.AWNK01000006_gene1344	AWNK01000006_gene1344	655	annotation not available
118005.AWNK01000006_gene1345	AWNK01000006_gene1345	483	annotation not available
118005.AWNK01000006_gene1346	AWNK01000006_gene1346	142	annotation not available
118005.AWNK01000006_gene1347	AWNK01000006_gene1347	133	annotation not available
118005.AWNK01000006_gene1348	AWNK01000006_gene1348	273	annotation not available
118005.AWNK01000006_gene1349	AWNK01000006_gene1349	320	annotation not available
118005.AWNK01000006_gene1350	AWNK01000006_gene1350	385	annotation not available
118005.AWNK01000006_gene1351	AWNK01000006_gene1351	289	annotation not available
118005.AWNK01000006_gene1352	AWNK01000006_gene1352	175	annotation not available
118005.AWNK01000006_gene1353	AWNK01000006_gene1353	305	annotation not available
118005.AWNK01000006_gene1354	AWNK01000006_gene1354	252	annotation not available
118005.AWNK01000006_gene1355	AWNK01000006_gene1355	670	annotation not available
118005.AWNK01000006_gene1356	AWNK01000006_gene1356	379	annotation not available
118005.AWNK01000006_gene1357	AWNK01000006_gene1357	260	annotation not available
118005.AWNK01000006_gene1358	AWNK01000006_gene1358	281	annotation not available
118005.AWNK01000006_gene1359	AWNK01000006_gene1359	392	annotation not available
118005.AWNK01000006_gene1360	AWNK01000006_gene1360	389	annotation not available
118005.AWNK01000006_gene1361	AWNK01000006_gene1361	183	annotation not available
118005.AWNK01000006_gene1362	AWNK01000006_gene1362	1082	annotation not available
118005.AWNK01000006_gene1363	AWNK01000006_gene1363	181	annotation not available
118005.AWNK01000006_gene1364	AWNK01000006_gene1364	502	annotation not available
118005.AWNK01000006_gene1365	AWNK01000006_gene1365	157	annotation not available
118005.AWNK01000006_gene1366	AWNK01000006_gene1366	436	annotation not available
118005.AWNK01000006_gene1367	AWNK01000006_gene1367	173	annotation not available
118005.AWNK01000006_gene1368	AWNK01000006_gene1368	300	annotation not available
118005.AWNK01000006_gene1369	AWNK01000006_gene1369	395	annotation not available
118005.AWNK01000006_gene1370	AWNK01000006_gene1370	495	annotation not available
118005.AWNK01000006_gene1371	AWNK01000006_gene1371	116	annotation not available
118005.AWNK01000006_gene1372	AWNK01000006_gene1372	343	annotation not available
118005.AWNK01000006_gene1373	AWNK01000006_gene1373	389	annotation not available
118005.AWNK01000006_gene1374	AWNK01000006_gene1374	92	annotation not available
118005.AWNK01000006_gene1375	AWNK01000006_gene1375	83	annotation not available
118005.AWNK01000006_gene1376	AWNK01000006_gene1376	393	annotation not available
118005.AWNK01000006_gene1377	AWNK01000006_gene1377	633	annotation not available
118005.AWNK01000006_gene1378	AWNK01000006_gene1378	397	annotation not available
118005.AWNK01000006_gene1379	AWNK01000006_gene1379	321	annotation not available
118005.AWNK01000006_gene1380	AWNK01000006_gene1380	395	annotation not available
118005.AWNK01000006_gene1381	AWNK01000006_gene1381	417	annotation not available
118005.AWNK01000006_gene1382	AWNK01000006_gene1382	223	annotation not available
118005.AWNK01000006_gene1383	AWNK01000006_gene1383	358	annotation not available
118005.AWNK01000006_gene1384	AWNK01000006_gene1384	48	annotation not available
118005.AWNK01000006_gene1385	AWNK01000006_gene1385	445	annotation not available
118005.AWNK01000006_gene1386	AWNK01000006_gene1386	120	annotation not available
118005.AWNK01000006_gene1387	AWNK01000006_gene1387	273	annotation not available
118005.AWNK01000006_gene1388	AWNK01000006_gene1388	676	annotation not available
118005.AWNK01000006_gene1389	AWNK01000006_gene1389	1013	annotation not available
118005.AWNK01000006_gene1390	AWNK01000006_gene1390	671	annotation not available
118005.AWNK01000006_gene1391	AWNK01000006_gene1391	922	annotation not available
118005.AWNK01000006_gene1392	AWNK01000006_gene1392	425	annotation not available
118005.AWNK01000006_gene1393	AWNK01000006_gene1393	640	annotation not available
118005.AWNK01000006_gene1394	AWNK01000006_gene1394	111	annotation not available
118005.AWNK01000006_gene1395	AWNK01000006_gene1395	202	annotation not available
118005.AWNK01000006_gene1396	AWNK01000006_gene1396	266	annotation not available
118005.AWNK01000006_gene1397	AWNK01000006_gene1397	212	annotation not available
118005.AWNK01000006_gene1398	AWNK01000006_gene1398	143	annotation not available
118005.AWNK01000006_gene1399	AWNK01000006_gene1399	48	annotation not available
118005.AWNK01000006_gene1400	AWNK01000006_gene1400	392	annotation not available
118005.AWNK01000006_gene1401	AWNK01000006_gene1401	257	annotation not available
118005.AWNK01000006_gene1402	AWNK01000006_gene1402	268	annotation not available
118005.AWNK01000006_gene1403	AWNK01000006_gene1403	117	annotation not available
118005.AWNK01000006_gene1404	AWNK01000006_gene1404	432	annotation not available
118005.AWNK01000006_gene1405	AWNK01000006_gene1405	175	annotation not available
118005.AWNK01000006_gene1406	AWNK01000006_gene1406	269	annotation not available
118005.AWNK01000006_gene1407	AWNK01000006_gene1407	371	annotation not available
118005.AWNK01000006_gene1408	AWNK01000006_gene1408	318	annotation not available
118005.AWNK01000006_gene1409	AWNK01000006_gene1409	97	annotation not available
118005.AWNK01000006_gene1410	AWNK01000006_gene1410	564	annotation not available
118005.AWNK01000006_gene1411	AWNK01000006_gene1411	190	annotation not available
118005.AWNK01000006_gene1412	AWNK01000006_gene1412	390	annotation not available
118005.AWNK01000006_gene1413	AWNK01000006_gene1413	184	annotation not available
118005.AWNK01000006_gene1414	AWNK01000006_gene1414	807	annotation not available
118005.AWNK01000006_gene1415	AWNK01000006_gene1415	148	annotation not available
118005.AWNK01000006_gene1416	AWNK01000006_gene1416	324	annotation not available
118005.AWNK01000006_gene1417	AWNK01000006_gene1417	275	annotation not available
118005.AWNK01000006_gene1418	AWNK01000006_gene1418	194	annotation not available
118005.AWNK01000006_gene1419	AWNK01000006_gene1419	111	annotation not available
118005.AWNK01000006_gene1420	AWNK01000006_gene1420	142	annotation not available
118005.AWNK01000006_gene1421	AWNK01000006_gene1421	402	annotation not available
118005.AWNK01000006_gene1422	AWNK01000006_gene1422	490	annotation not available
118005.AWNK01000006_gene1423	AWNK01000006_gene1423	630	annotation not available
118005.AWNK01000006_gene1424	AWNK01000006_gene1424	163	annotation not available
118005.AWNK01000006_gene1425	AWNK01000006_gene1425	73	annotation not available
118005.AWNK01000006_gene1426	AWNK01000006_gene1426	234	annotation not available
118005.AWNK01000006_gene1427	AWNK01000006_gene1427	317	annotation not available
118005.AWNK01000006_gene1428	AWNK01000006_gene1428	33	annotation not available
118005.AWNK01000007_gene531	AWNK01000007_gene531	67	annotation not available
118005.AWNK01000007_gene532	AWNK01000007_gene532	209	annotation not available
118005.AWNK01000007_gene533	AWNK01000007_gene533	209	annotation not available
118005.AWNK01000007_gene534	AWNK01000007_gene534	119	annotation not available
118005.AWNK01000007_gene535	AWNK01000007_gene535	181	annotation not available
118005.AWNK01000007_gene536	AWNK01000007_gene536	720	annotation not available
118005.AWNK01000007_gene537	AWNK01000007_gene537	377	annotation not available
118005.AWNK01000007_gene538	AWNK01000007_gene538	542	annotation not available
118005.AWNK01000007_gene539	AWNK01000007_gene539	226	annotation not available
118005.AWNK01000007_gene540	AWNK01000007_gene540	562	annotation not available
118005.AWNK01000007_gene541	AWNK01000007_gene541	402	annotation not available
118005.AWNK01000007_gene542	AWNK01000007_gene542	500	annotation not available
118005.AWNK01000007_gene543	AWNK01000007_gene543	200	annotation not available
118005.AWNK01000007_gene544	AWNK01000007_gene544	134	annotation not available
118005.AWNK01000007_gene545	AWNK01000007_gene545	294	annotation not available
118005.AWNK01000007_gene546	AWNK01000007_gene546	222	annotation not available
118005.AWNK01000007_gene547	AWNK01000007_gene547	219	annotation not available
118005.AWNK01000007_gene548	AWNK01000007_gene548	839	annotation not available
118005.AWNK01000007_gene549	AWNK01000007_gene549	332	annotation not available
118005.AWNK01000007_gene550	AWNK01000007_gene550	331	annotation not available
118005.AWNK01000007_gene551	AWNK01000007_gene551	256	annotation not available
118005.AWNK01000007_gene552	AWNK01000007_gene552	388	annotation not available
118005.AWNK01000007_gene553	AWNK01000007_gene553	172	annotation not available
118005.AWNK01000007_gene554	AWNK01000007_gene554	313	annotation not available
118005.AWNK01000007_gene555	AWNK01000007_gene555	265	annotation not available
118005.AWNK01000007_gene556	AWNK01000007_gene556	81	annotation not available
118005.AWNK01000007_gene557	AWNK01000007_gene557	401	annotation not available
118005.AWNK01000007_gene558	AWNK01000007_gene558	291	annotation not available
118005.AWNK01000007_gene559	AWNK01000007_gene559	313	annotation not available
118005.AWNK01000007_gene560	AWNK01000007_gene560	218	annotation not available
118005.AWNK01000007_gene561	AWNK01000007_gene561	227	annotation not available
118005.AWNK01000007_gene562	AWNK01000007_gene562	115	annotation not available
118005.AWNK01000007_gene563	AWNK01000007_gene563	508	annotation not available
118005.AWNK01000007_gene564	AWNK01000007_gene564	305	annotation not available
118005.AWNK01000007_gene565	AWNK01000007_gene565	605	annotation not available
118005.AWNK01000007_gene566	AWNK01000007_gene566	417	annotation not available
118005.AWNK01000007_gene567	AWNK01000007_gene567	82	annotation not available
118005.AWNK01000007_gene568	AWNK01000007_gene568	136	annotation not available
118005.AWNK01000007_gene569	AWNK01000007_gene569	125	annotation not available
118005.AWNK01000007_gene570	AWNK01000007_gene570	175	annotation not available
118005.AWNK01000007_gene571	AWNK01000007_gene571	751	annotation not available
118005.AWNK01000007_gene572	AWNK01000007_gene572	708	annotation not available
118005.AWNK01000007_gene573	AWNK01000007_gene573	151	annotation not available
118005.AWNK01000007_gene574	AWNK01000007_gene574	300	annotation not available
118005.AWNK01000007_gene575	AWNK01000007_gene575	131	annotation not available
118005.AWNK01000007_gene576	AWNK01000007_gene576	59	annotation not available
118005.AWNK01000007_gene577	AWNK01000007_gene577	344	annotation not available
118005.AWNK01000007_gene578	AWNK01000007_gene578	373	annotation not available
118005.AWNK01000007_gene579	AWNK01000007_gene579	148	annotation not available
118005.AWNK01000007_gene580	AWNK01000007_gene580	315	annotation not available
118005.AWNK01000007_gene581	AWNK01000007_gene581	220	annotation not available
118005.AWNK01000007_gene582	AWNK01000007_gene582	401	annotation not available
118005.AWNK01000007_gene583	AWNK01000007_gene583	447	annotation not available
118005.AWNK01000007_gene584	AWNK01000007_gene584	206	annotation not available
118005.AWNK01000007_gene585	AWNK01000007_gene585	163	annotation not available
118005.AWNK01000007_gene586	AWNK01000007_gene586	250	annotation not available
118005.AWNK01000007_gene587	AWNK01000007_gene587	122	annotation not available
118005.AWNK01000007_gene588	AWNK01000007_gene588	312	annotation not available
118005.AWNK01000007_gene589	AWNK01000007_gene589	407	annotation not available
118005.AWNK01000007_gene590	AWNK01000007_gene590	109	annotation not available
118005.AWNK01000007_gene591	AWNK01000007_gene591	633	annotation not available
118005.AWNK01000007_gene592	AWNK01000007_gene592	491	annotation not available
118005.AWNK01000007_gene593	AWNK01000007_gene593	455	annotation not available
118005.AWNK01000007_gene594	AWNK01000007_gene594	634	annotation not available
118005.AWNK01000007_gene595	AWNK01000007_gene595	315	annotation not available
118005.AWNK01000007_gene596	AWNK01000007_gene596	291	annotation not available
118005.AWNK01000007_gene597	AWNK01000007_gene597	379	annotation not available
118005.AWNK01000007_gene598	AWNK01000007_gene598	144	annotation not available
118005.AWNK01000007_gene599	AWNK01000007_gene599	435	annotation not available
118005.AWNK01000007_gene600	AWNK01000007_gene600	91	annotation not available
118005.AWNK01000007_gene601	AWNK01000007_gene601	442	annotation not available
118005.AWNK01000007_gene602	AWNK01000007_gene602	131	annotation not available
118005.AWNK01000007_gene603	AWNK01000007_gene603	351	annotation not available
118005.AWNK01000007_gene604	AWNK01000007_gene604	456	annotation not available
118005.AWNK01000007_gene605	AWNK01000007_gene605	137	annotation not available
118005.AWNK01000007_gene606	AWNK01000007_gene606	287	annotation not available
118005.AWNK01000007_gene607	AWNK01000007_gene607	814	annotation not available
118005.AWNK01000007_gene608	AWNK01000007_gene608	392	annotation not available
118005.AWNK01000007_gene609	AWNK01000007_gene609	105	annotation not available
118005.AWNK01000007_gene610	AWNK01000007_gene610	275	annotation not available
118005.AWNK01000007_gene611	AWNK01000007_gene611	474	annotation not available
118005.AWNK01000007_gene612	AWNK01000007_gene612	415	annotation not available
118005.AWNK01000007_gene613	AWNK01000007_gene613	296	annotation not available
118005.AWNK01000007_gene614	AWNK01000007_gene614	230	annotation not available
118005.AWNK01000007_gene615	AWNK01000007_gene615	256	annotation not available
118005.AWNK01000007_gene616	AWNK01000007_gene616	338	annotation not available
118005.AWNK01000007_gene617	AWNK01000007_gene617	160	annotation not available
118005.AWNK01000007_gene618	AWNK01000007_gene618	237	annotation not available
118005.AWNK01000007_gene619	AWNK01000007_gene619	246	annotation not available
118005.AWNK01000007_gene620	AWNK01000007_gene620	230	annotation not available
118005.AWNK01000007_gene621	AWNK01000007_gene621	84	annotation not available
118005.AWNK01000007_gene622	AWNK01000007_gene622	86	annotation not available
118005.AWNK01000007_gene623	AWNK01000007_gene623	338	annotation not available
118005.AWNK01000007_gene624	AWNK01000007_gene624	121	annotation not available
118005.AWNK01000007_gene625	AWNK01000007_gene625	126	annotation not available
118005.AWNK01000007_gene626	AWNK01000007_gene626	120	annotation not available
118005.AWNK01000007_gene627	AWNK01000007_gene627	508	annotation not available
118005.AWNK01000007_gene628	AWNK01000007_gene628	184	annotation not available
118005.AWNK01000007_gene629	AWNK01000007_gene629	554	annotation not available
118005.AWNK01000007_gene630	AWNK01000007_gene630	334	annotation not available
118005.AWNK01000007_gene631	AWNK01000007_gene631	395	annotation not available
118005.AWNK01000007_gene632	AWNK01000007_gene632	151	annotation not available
118005.AWNK01000007_gene633	AWNK01000007_gene633	181	annotation not available
118005.AWNK01000007_gene634	AWNK01000007_gene634	178	annotation not available
118005.AWNK01000007_gene635	AWNK01000007_gene635	502	annotation not available
118005.AWNK01000007_gene636	AWNK01000007_gene636	287	annotation not available
118005.AWNK01000007_gene637	AWNK01000007_gene637	465	annotation not available
118005.AWNK01000007_gene638	AWNK01000007_gene638	138	annotation not available
118005.AWNK01000007_gene639	AWNK01000007_gene639	368	annotation not available
118005.AWNK01000007_gene640	AWNK01000007_gene640	125	annotation not available
118005.AWNK01000007_gene641	AWNK01000007_gene641	240	annotation not available
118005.AWNK01000007_gene642	AWNK01000007_gene642	571	annotation not available
118005.AWNK01000007_gene643	AWNK01000007_gene643	361	annotation not available
118005.AWNK01000007_gene644	AWNK01000007_gene644	213	annotation not available
118005.AWNK01000007_gene645	AWNK01000007_gene645	346	annotation not available
118005.AWNK01000007_gene646	AWNK01000007_gene646	151	annotation not available
118005.AWNK01000007_gene647	AWNK01000007_gene647	324	annotation not available
118005.AWNK01000007_gene648	AWNK01000007_gene648	229	annotation not available
118005.AWNK01000007_gene649	AWNK01000007_gene649	448	annotation not available
118005.AWNK01000007_gene650	AWNK01000007_gene650	885	annotation not available
118005.AWNK01000007_gene651	AWNK01000007_gene651	727	annotation not available
118005.AWNK01000007_gene652	AWNK01000007_gene652	285	annotation not available
118005.AWNK01000007_gene653	AWNK01000007_gene653	148	annotation not available
118005.AWNK01000007_gene654	AWNK01000007_gene654	545	annotation not available
118005.AWNK01000007_gene655	AWNK01000007_gene655	351	annotation not available
118005.AWNK01000007_gene656	AWNK01000007_gene656	169	annotation not available
118005.AWNK01000007_gene657	AWNK01000007_gene657	386	annotation not available
118005.AWNK01000007_gene658	AWNK01000007_gene658	339	annotation not available
118005.AWNK01000007_gene659	AWNK01000007_gene659	357	annotation not available
118005.AWNK01000007_gene660	AWNK01000007_gene660	310	annotation not available
118005.AWNK01000007_gene661	AWNK01000007_gene661	106	annotation not available
118005.AWNK01000007_gene662	AWNK01000007_gene662	195	annotation not available
118005.AWNK01000007_gene663	AWNK01000007_gene663	293	annotation not available
118005.AWNK01000007_gene664	AWNK01000007_gene664	166	annotation not available
118005.AWNK01000007_gene665	AWNK01000007_gene665	213	annotation not available
118005.AWNK01000007_gene666	AWNK01000007_gene666	325	annotation not available
118005.AWNK01000007_gene667	AWNK01000007_gene667	738	annotation not available
118005.AWNK01000007_gene668	AWNK01000007_gene668	258	annotation not available
118005.AWNK01000007_gene669	AWNK01000007_gene669	177	annotation not available
118005.AWNK01000007_gene670	AWNK01000007_gene670	598	annotation not available
118005.AWNK01000007_gene671	AWNK01000007_gene671	438	annotation not available
118005.AWNK01000007_gene672	AWNK01000007_gene672	704	annotation not available
118005.AWNK01000007_gene673	AWNK01000007_gene673	41	annotation not available
118005.AWNK01000007_gene674	AWNK01000007_gene674	245	annotation not available
118005.AWNK01000007_gene675	AWNK01000007_gene675	2610	annotation not available
118005.AWNK01000007_gene676	AWNK01000007_gene676	545	annotation not available
118005.AWNK01000007_gene677	AWNK01000007_gene677	635	annotation not available
118005.AWNK01000007_gene678	AWNK01000007_gene678	636	annotation not available
118005.AWNK01000007_gene679	AWNK01000007_gene679	178	annotation not available
118005.AWNK01000007_gene680	AWNK01000007_gene680	462	annotation not available
118005.AWNK01000007_gene681	AWNK01000007_gene681	80	annotation not available
118005.AWNK01000007_gene682	AWNK01000007_gene682	428	annotation not available
118005.AWNK01000007_gene683	AWNK01000007_gene683	86	annotation not available
118005.AWNK01000007_gene684	AWNK01000007_gene684	91	annotation not available
118005.AWNK01000007_gene685	AWNK01000007_gene685	287	annotation not available
118005.AWNK01000007_gene686	AWNK01000007_gene686	896	annotation not available
118005.AWNK01000007_gene687	AWNK01000007_gene687	285	annotation not available
118005.AWNK01000007_gene688	AWNK01000007_gene688	481	annotation not available
118005.AWNK01000007_gene689	AWNK01000007_gene689	965	annotation not available
118005.AWNK01000007_gene690	AWNK01000007_gene690	574	annotation not available
118005.AWNK01000007_gene691	AWNK01000007_gene691	309	annotation not available
118005.AWNK01000007_gene692	AWNK01000007_gene692	236	annotation not available
118005.AWNK01000007_gene693	AWNK01000007_gene693	319	annotation not available
118005.AWNK01000007_gene694	AWNK01000007_gene694	100	annotation not available
118005.AWNK01000007_gene695	AWNK01000007_gene695	530	annotation not available
118005.AWNK01000007_gene696	AWNK01000007_gene696	380	annotation not available
118005.AWNK01000007_gene697	AWNK01000007_gene697	698	annotation not available
118005.AWNK01000007_gene698	AWNK01000007_gene698	295	annotation not available
118005.AWNK01000007_gene699	AWNK01000007_gene699	330	annotation not available
118005.AWNK01000007_gene700	AWNK01000007_gene700	261	annotation not available
118005.AWNK01000007_gene701	AWNK01000007_gene701	247	annotation not available
118005.AWNK01000007_gene702	AWNK01000007_gene702	202	annotation not available
118005.AWNK01000007_gene703	AWNK01000007_gene703	481	annotation not available
118005.AWNK01000007_gene704	AWNK01000007_gene704	446	annotation not available
118005.AWNK01000007_gene705	AWNK01000007_gene705	544	annotation not available
118005.AWNK01000007_gene706	AWNK01000007_gene706	110	annotation not available
